Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93,1692947176,OK,os-book.com,1,10.5.80.1,AS???,0.00,8,0,0.58,0.60,0.49,0.67,0.06
MTR.0.93,1692947176,OK,os-book.com,2,192.168.41.149,AS???,0.00,8,0,1.17,1.07,0.91,1.29,0.12
MTR.0.93,1692947176,OK,os-book.com,3,103.232.241.70,AS59193,0.00,8,0,0.78,0.72,0.56,0.98,0.14
MTR.0.93,1692947176,OK,os-book.com,4,103.232.241.2,AS59193,0.00,8,0,0.92,0.96,0.74,1.17,0.15
MTR.0.93,1692947176,OK,os-book.com,5,10.119.254.121,AS???,0.00,8,0,1.38,1.40,0.88,3.38,0.82
MTR.0.93,1692947176,OK,os-book.com,6,10.160.24.5,AS???,25.00,8,2,33.32,30.99,29.17,33.32,1.43
MTR.0.93,1692947176,OK,os-book.com,7,10.255.232.201,AS???,25.00,8,2,29.46,29.76,29.39,30.58,0.46
MTR.0.93,1692947176,OK,os-book.com,8,180.149.48.18,AS55824,25.00,8,2,29.72,30.12,29.72,30.97,0.49
MTR.0.93,1692947176,OK,os-book.com,9,180.149.48.6,AS55824,25.00,8,2,171.54,173.75,170.87,186.56,6.28
MTR.0.93,1692947176,OK,os-book.com,10,180.149.48.20,AS55824,25.00,8,2,171.48,172.67,170.83,177.48,2.49
MTR.0.93,1692947176,OK,os-book.com,11,180.149.48.13,AS55824,12.50,8,1,255.06,255.61,253.84,257.60,1.34
MTR.0.93,1692947176,OK,os-book.com,12,163.253.1.228,AS11537,12.50,8,1,258.02,257.38,256.75,258.19,0.60
MTR.0.93,1692947176,OK,os-book.com,13,198.71.46.215,AS11537,12.50,8,1,256.18,257.19,254.59,265.38,3.81
MTR.0.93,1692947176,OK,os-book.com,14,130.132.11.1,AS29,12.50,8,1,256.88,256.80,256.67,257.16,0.17
MTR.0.93,1692947176,OK,os-book.com,15,130.132.11.193,AS29,12.50,8,1,257.65,257.49,257.19,258.00,0.29
MTR.0.93,1692947176,OK,os-book.com,16,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947176,OK,os-book.com,17,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947176,OK,os-book.com,18,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947176,OK,os-book.com,19,128.36.233.71,AS29,12.50,8,1,259.33,258.01,257.71,259.33,0.58
*
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93,1692947191,OK,mit.edu,1,10.5.80.1,AS???,0.00,8,0,0.78,0.58,0.46,0.78,0.10
MTR.0.93,1692947191,OK,mit.edu,2,192.168.41.149,AS???,0.00,8,0,1.43,1.29,0.76,2.37,0.58
MTR.0.93,1692947191,OK,mit.edu,3,103.232.241.70,AS59193,0.00,8,0,0.55,0.72,0.52,1.00,0.18
MTR.0.93,1692947191,OK,mit.edu,4,103.232.241.2,AS59193,0.00,8,0,0.86,0.96,0.81,1.25,0.15
MTR.0.93,1692947191,OK,mit.edu,5,10.119.254.121,AS???,0.00,8,0,11.90,3.05,0.96,11.90,3.76
MTR.0.93,1692947191,OK,mit.edu,6,10.160.24.5,AS???,0.00,8,0,4.22,3.18,2.69,4.22,0.60
MTR.0.93,1692947191,OK,mit.edu,7,10.255.222.33,AS???,0.00,8,0,8.02,5.72,2.49,13.77,3.84
MTR.0.93,1692947191,OK,mit.edu,8,115.247.100.29,AS55836,0.00,8,0,13.58,8.54,3.90,14.22,4.25
MTR.0.93,1692947191,OK,mit.edu,9,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947191,OK,mit.edu,10,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947191,OK,mit.edu,11,173.222.19.133,AS16625,0.00,8,0,13.33,14.44,13.33,21.07,2.68
*
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93,1692947205,OK,www.govt.nz,1,10.5.80.1,AS???,0.00,8,0,0.63,0.62,0.46,0.72,0.08
MTR.0.93,1692947205,OK,www.govt.nz,2,192.168.41.149,AS???,0.00,8,0,1.24,4.75,0.90,18.76,6.25
MTR.0.93,1692947205,OK,www.govt.nz,3,103.232.241.70,AS59193,0.00,8,0,1.52,0.99,0.57,1.52,0.39
MTR.0.93,1692947205,OK,www.govt.nz,4,103.232.241.2,AS59193,0.00,8,0,0.98,1.12,0.98,1.48,0.16
MTR.0.93,1692947205,OK,www.govt.nz,5,10.119.254.121,AS???,0.00,8,0,1.31,1.18,0.94,1.34,0.15
MTR.0.93,1692947205,OK,www.govt.nz,6,10.160.24.5,AS???,0.00,8,0,3.16,3.36,2.77,5.40,0.84
MTR.0.93,1692947205,OK,www.govt.nz,7,10.255.221.33,AS???,0.00,8,0,4.21,3.26,2.73,4.21,0.52
MTR.0.93,1692947205,OK,www.govt.nz,8,115.247.100.29,AS55836,0.00,8,0,10.18,5.87,3.93,10.18,2.52
MTR.0.93,1692947205,OK,www.govt.nz,9,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947205,OK,www.govt.nz,10,49.44.187.149,AS55836,0.00,8,0,34.04,35.17,33.88,39.94,2.13
MTR.0.93,1692947205,OK,www.govt.nz,11,45.60.15.134,AS19551,0.00,8,0,34.18,34.40,33.98,35.16,0.40
*
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93,1692947220,OK,cia.gov,1,10.5.80.1,AS???,0.00,8,0,0.56,0.57,0.46,0.77,0.09
MTR.0.93,1692947220,OK,cia.gov,2,192.168.41.149,AS???,0.00,8,0,0.95,1.00,0.91,1.24,0.11
MTR.0.93,1692947220,OK,cia.gov,3,103.232.241.70,AS59193,0.00,8,0,0.62,0.69,0.58,1.14,0.19
MTR.0.93,1692947220,OK,cia.gov,4,103.232.241.2,AS59193,0.00,8,0,0.79,1.00,0.79,1.27,0.17
MTR.0.93,1692947220,OK,cia.gov,5,10.119.254.121,AS???,0.00,8,0,0.94,1.13,0.94,1.47,0.17
MTR.0.93,1692947220,OK,cia.gov,6,10.160.24.5,AS???,0.00,8,0,2.76,3.08,2.67,3.56,0.39
MTR.0.93,1692947220,OK,cia.gov,7,10.255.221.33,AS???,0.00,8,0,2.85,3.27,2.68,5.62,0.97
MTR.0.93,1692947220,OK,cia.gov,8,115.247.100.29,AS55836,0.00,8,0,8.03,7.99,3.67,14.67,4.06
MTR.0.93,1692947220,OK,cia.gov,9,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,10,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,11,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,12,4.7.26.61,AS3356,25.00,8,2,224.82,224.31,223.94,224.82,0.31
MTR.0.93,1692947220,OK,cia.gov,13,4.59.55.2,AS3356,0.00,8,0,222.72,224.21,221.20,231.39,3.87
MTR.0.93,1692947220,OK,cia.gov,14,23.203.155.40,AS20940,0.00,8,0,226.47,224.74,223.38,226.47,1.31
MTR.0.93,1692947220,OK,cia.gov,15,23.193.112.219,AS20940,0.00,8,0,231.14,231.39,231.01,232.58,0.50
MTR.0.93,1692947220,OK,cia.gov,16,23.32.63.34,AS20940,0.00,8,0,263.37,262.78,262.56,263.37,0.25
MTR.0.93,1692947220,OK,cia.gov,17,23.209.163.35,AS20940,0.00,8,0,270.25,263.93,260.65,270.25,3.16
MTR.0.93,1692947220,OK,cia.gov,18,23.203.145.249,AS20940,0.00,8,0,268.56,285.73,268.56,379.02,38.09
MTR.0.93,1692947220,OK,cia.gov,19,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,20,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,21,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947220,OK,cia.gov,22,104.86.254.7,AS16625,0.00,8,0,273.13,273.70,273.10,274.78,0.58
*
Mtr_Version,Start_Time,Status,Host,Hop,Ip,Asn,Loss%,Snt, ,Last,Avg,Best,Wrst,StDev,
MTR.0.93,1692947237,OK,intel.de,1,10.5.80.1,AS???,0.00,8,0,0.51,0.53,0.45,0.61,0.06
MTR.0.93,1692947237,OK,intel.de,2,192.168.41.149,AS???,0.00,8,0,0.82,1.75,0.82,7.13,2.18
MTR.0.93,1692947237,OK,intel.de,3,103.232.241.70,AS59193,0.00,8,0,0.50,0.64,0.50,1.10,0.20
MTR.0.93,1692947237,OK,intel.de,4,103.232.241.2,AS59193,0.00,8,0,0.74,0.90,0.74,1.14,0.13
MTR.0.93,1692947237,OK,intel.de,5,10.119.254.121,AS???,0.00,8,0,0.98,1.00,0.88,1.11,0.08
MTR.0.93,1692947237,OK,intel.de,6,10.160.24.5,AS???,0.00,8,0,29.82,29.97,29.15,32.67,1.16
MTR.0.93,1692947237,OK,intel.de,7,10.255.232.201,AS???,0.00,8,0,36.16,32.16,29.48,38.38,3.37
MTR.0.93,1692947237,OK,intel.de,8,10.152.7.214,AS???,0.00,8,0,29.87,30.05,28.87,32.84,1.23
MTR.0.93,1692947237,OK,intel.de,9,104.44.12.6,AS8075,0.00,8,0,30.57,32.33,30.57,34.55,1.56
MTR.0.93,1692947237,OK,intel.de,10,104.44.230.6,AS8075,75.00,8,6,30.98,30.91,30.84,30.98,0.10
MTR.0.93,1692947237,OK,intel.de,11,104.44.34.39,AS8075,87.50,8,7,258.15,258.15,258.15,258.15,0.00
MTR.0.93,1692947237,OK,intel.de,12,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947237,OK,intel.de,13,104.44.18.161,AS8075,87.50,8,7,266.21,266.21,266.21,266.21,0.00
MTR.0.93,1692947237,OK,intel.de,14,104.44.19.130,AS8075,62.50,8,5,258.25,259.46,258.25,261.65,1.90
MTR.0.93,1692947237,OK,intel.de,15,104.44.29.96,AS8075,12.50,8,1,259.00,262.75,257.54,289.88,11.97
MTR.0.93,1692947237,OK,intel.de,16,104.44.19.85,AS8075,0.00,8,0,384.51,311.45,265.76,384.51,45.45
MTR.0.93,1692947237,OK,intel.de,17,104.44.7.69,AS8075,0.00,8,0,265.70,266.68,265.70,268.93,1.04
MTR.0.93,1692947237,OK,intel.de,18,104.44.23.75,AS8075,0.00,8,0,270.04,269.05,265.40,277.19,4.30
MTR.0.93,1692947237,OK,intel.de,19,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947237,OK,intel.de,20,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
MTR.0.93,1692947237,OK,intel.de,21,???,AS???,100.00,8,8,0.00,0.00,0.00,0.00,0.00
